Movie_Title,Genre,Year,Budget_Million,Box_Office_Million,IMDb_Rating,Director,Main_Actor,Runtime_Minutes
Movie 5263,Drama,2023,215,374,3.6,Wes Anderson,Brad Pitt,93
Movie 5264,Horror,2005,71,964,5.0,Martin Scorsese,Robert Downey Jr.,170
Movie 5265,Action,1984,87,189,6.0,Steven Spielberg,Natalie Portman,129
Movie 5266,Drama,1996,4,414,4.1,Sofia Coppola,Scarlett Johansson,110
Movie 5267,Animation,1984,160,583,5.7,Martin Scorsese,Scarlett Johansson,126
Movie 5268,Sci-Fi,2012,197,138,4.5,Quentin Tarantino,Robert Downey Jr.,163
Movie 5269,Thriller,1980,77,443,4.2,Christopher Nolan,Leonardo DiCaprio,151
Movie 5270,Horror,1997,240,959,7.3,Jordan Peele,Leonardo DiCaprio,94
Movie 5271,Sci-Fi,1982,146,590,5.1,Greta Gerwig,Tom Hanks,166
Movie 5272,Horror,2013,216,449,7.4,James Cameron,Denzel Washington,100
Movie 5273,Horror,1991,39,145,4.0,Denis Villeneuve,Tom Hanks,149
Movie 5274,Documentary,1999,237,477,4.2,Wes Anderson,Meryl Streep,127
Movie 5275,Drama,2012,257,613,6.4,Steven Spielberg,Brad Pitt,137
Movie 5276,Animation,2000,43,769,5.0,Steven Spielberg,Denzel Washington,78
Movie 5277,Drama,1993,47,634,7.5,Steven Spielberg,Christian Bale,124
Movie 5278,Horror,2013,107,974,9.5,Christopher Nolan,Natalie Portman,92
Movie 5279,Thriller,2007,232,163,4.2,Denis Villeneuve,Emma Stone,116
Movie 5280,Drama,2009,167,550,4.6,Steven Spielberg,Meryl Streep,87
Movie 5281,Thriller,1983,21,475,4.7,Martin Scorsese,Brad Pitt,81
Movie 5282,Animation,1983,164,764,8.8,Quentin Tarantino,Scarlett Johansson,148
Movie 5283,Romance,2006,65,126,9.3,Quentin Tarantino,Scarlett Johansson,112
Movie 5284,Action,2023,291,852,3.6,Wes Anderson,Robert Downey Jr.,141
Movie 5285,Romance,2007,32,312,6.0,Christopher Nolan,Robert Downey Jr.,87
Movie 5286,Drama,1994,257,972,7.5,Denis Villeneuve,Christian Bale,127
Movie 5287,Romance,2011,135,261,4.2,Greta Gerwig,Scarlett Johansson,101
Movie 5288,Documentary,2021,177,558,9.0,Sofia Coppola,Leonardo DiCaprio,91
Movie 5289,Documentary,1994,141,265,7.8,Sofia Coppola,Brad Pitt,110
Movie 5290,Drama,2018,84,398,8.9,Steven Spielberg,Brad Pitt,115
Movie 5291,Thriller,1992,240,211,4.9,Martin Scorsese,Scarlett Johansson,139
Movie 5292,Drama,2020,184,835,5.8,Martin Scorsese,Scarlett Johansson,111
Movie 5293,Sci-Fi,2022,16,639,9.4,Quentin Tarantino,Christian Bale,144
Movie 5294,Documentary,2015,134,789,4.9,Steven Spielberg,Tom Hanks,133
Movie 5295,Comedy,2001,16,461,3.9,Sofia Coppola,Leonardo DiCaprio,98
Movie 5296,Comedy,1988,242,460,4.5,Quentin Tarantino,Emma Stone,134
Movie 5297,Comedy,2008,192,381,7.6,Wes Anderson,Denzel Washington,170
Movie 5298,Animation,2019,284,115,4.1,James Cameron,Meryl Streep,115
Movie 5299,Horror,2016,296,641,6.0,Martin Scorsese,Natalie Portman,101
Movie 5300,Drama,2019,51,235,6.0,Jordan Peele,Natalie Portman,83
Movie 5301,Action,2004,171,57,3.6,Christopher Nolan,Meryl Streep,100
Movie 5302,Drama,2002,109,208,5.5,Martin Scorsese,Leonardo DiCaprio,161
Movie 5303,Thriller,2009,130,159,8.2,Denis Villeneuve,Natalie Portman,176
Movie 5304,Romance,1995,196,403,5.4,Wes Anderson,Christian Bale,165
Movie 5305,Comedy,1981,270,270,6.9,Christopher Nolan,Tom Hanks,160
Movie 5306,Sci-Fi,2018,229,187,6.2,Denis Villeneuve,Tom Hanks,105
Movie 5307,Action,1981,17,9,9.0,Sofia Coppola,Meryl Streep,163
Movie 5308,Animation,1986,61,367,5.3,Christopher Nolan,Brad Pitt,149
Movie 5309,Drama,1983,291,859,5.7,Jordan Peele,Christian Bale,145
Movie 5310,Animation,1986,254,859,4.1,Sofia Coppola,Natalie Portman,168
Movie 5311,Romance,2003,269,822,7.2,Quentin Tarantino,Tom Hanks,88
Movie 5312,Sci-Fi,1988,214,626,6.2,Sofia Coppola,Christian Bale,150
Movie 5313,Thriller,1995,99,864,4.1,James Cameron,Tom Hanks,91
Movie 5314,Comedy,2015,120,266,4.7,Quentin Tarantino,Leonardo DiCaprio,125
Movie 5315,Horror,1997,265,526,3.6,Sofia Coppola,Christian Bale,165
Movie 5316,Documentary,1992,8,906,6.8,Quentin Tarantino,Emma Stone,148
Movie 5317,Romance,1981,238,945,6.5,Sofia Coppola,Natalie Portman,108
Movie 5318,Sci-Fi,1987,30,612,9.0,Wes Anderson,Scarlett Johansson,155
Movie 5319,Romance,2020,40,967,8.2,Christopher Nolan,Meryl Streep,177
Movie 5320,Animation,2003,69,961,6.9,Wes Anderson,Robert Downey Jr.,162
Movie 5321,Horror,2000,172,771,4.4,James Cameron,Brad Pitt,81
Movie 5322,Action,1993,266,839,5.5,Denis Villeneuve,Christian Bale,112
Movie 5323,Animation,1994,168,839,8.8,Greta Gerwig,Brad Pitt,113
Movie 5324,Drama,1991,101,327,4.8,Greta Gerwig,Scarlett Johansson,162
Movie 5325,Romance,1983,104,590,3.7,Sofia Coppola,Natalie Portman,134
Movie 5326,Romance,2007,250,571,7.7,James Cameron,Scarlett Johansson,104
Movie 5327,Comedy,2005,254,565,7.3,Sofia Coppola,Robert Downey Jr.,119
Movie 5328,Drama,1991,158,740,5.0,Martin Scorsese,Denzel Washington,116
Movie 5329,Action,1996,240,422,3.9,Jordan Peele,Denzel Washington,88
Movie 5330,Animation,1980,293,682,6.5,Steven Spielberg,Brad Pitt,139
Movie 5331,Romance,1981,272,334,8.3,James Cameron,Leonardo DiCaprio,143
Movie 5332,Drama,2007,92,793,6.4,Quentin Tarantino,Meryl Streep,100
Movie 5333,Animation,2014,245,507,4.0,Jordan Peele,Scarlett Johansson,83
Movie 5334,Comedy,2016,82,187,6.3,Sofia Coppola,Scarlett Johansson,94
Movie 5335,Drama,1989,56,724,6.6,Christopher Nolan,Emma Stone,89
Movie 5336,Horror,2000,172,488,6.3,Wes Anderson,Meryl Streep,127
Movie 5337,Animation,2017,139,611,3.9,Greta Gerwig,Denzel Washington,173
Movie 5338,Comedy,2005,205,207,4.3,Jordan Peele,Scarlett Johansson,106
Movie 5339,Comedy,1992,70,825,3.5,Greta Gerwig,Brad Pitt,99
Movie 5340,Sci-Fi,1985,178,153,4.6,Wes Anderson,Christian Bale,145
Movie 5341,Animation,2023,68,822,4.0,Denis Villeneuve,Tom Hanks,172
Movie 5342,Sci-Fi,1986,237,416,6.7,Greta Gerwig,Leonardo DiCaprio,145
Movie 5343,Animation,2022,152,587,5.6,Wes Anderson,Robert Downey Jr.,77
Movie 5344,Thriller,2006,105,168,9.3,Steven Spielberg,Emma Stone,149
Movie 5345,Romance,1983,70,470,6.8,Sofia Coppola,Christian Bale,143
Movie 5346,Drama,1983,289,59,4.9,Jordan Peele,Natalie Portman,122
Movie 5347,Sci-Fi,2018,224,122,4.4,Denis Villeneuve,Natalie Portman,91
Movie 5348,Romance,1997,110,519,8.7,Jordan Peele,Natalie Portman,145
Movie 5349,Thriller,1986,289,333,9.1,Greta Gerwig,Brad Pitt,86
Movie 5350,Documentary,1994,202,747,7.3,Quentin Tarantino,Meryl Streep,124
Movie 5351,Sci-Fi,2014,160,232,3.6,Martin Scorsese,Meryl Streep,165
Movie 5352,Action,1995,140,490,6.7,Sofia Coppola,Meryl Streep,113
Movie 5353,Comedy,2003,283,294,6.3,Denis Villeneuve,Robert Downey Jr.,129
Movie 5354,Romance,1991,152,819,8.8,Christopher Nolan,Scarlett Johansson,127
Movie 5355,Animation,1991,56,886,9.5,Denis Villeneuve,Christian Bale,105
Movie 5356,Thriller,2021,133,459,4.7,Martin Scorsese,Brad Pitt,178
Movie 5357,Action,1986,127,858,7.4,Sofia Coppola,Emma Stone,112
Movie 5358,Comedy,1996,136,842,8.0,Martin Scorsese,Natalie Portman,116
Movie 5359,Romance,2003,220,296,3.6,Jordan Peele,Tom Hanks,92
Movie 5360,Sci-Fi,1997,194,640,4.7,Quentin Tarantino,Brad Pitt,120
Movie 5361,Sci-Fi,1982,229,452,4.4,Sofia Coppola,Meryl Streep,79
Movie 5362,Drama,1986,150,823,5.0,Wes Anderson,Emma Stone,99
Movie 5363,Animation,1999,278,673,8.6,Christopher Nolan,Natalie Portman,111
Movie 5364,Animation,2022,111,571,9.5,Quentin Tarantino,Emma Stone,136
Movie 5365,Thriller,2006,79,348,6.0,Quentin Tarantino,Meryl Streep,155
Movie 5366,Thriller,2018,18,300,8.9,Christopher Nolan,Natalie Portman,76
Movie 5367,Documentary,2020,113,896,8.9,Greta Gerwig,Brad Pitt,172
Movie 5368,Drama,2009,63,248,5.6,Martin Scorsese,Denzel Washington,127
Movie 5369,Drama,2016,223,738,7.9,Jordan Peele,Meryl Streep,93
Movie 5370,Sci-Fi,1993,246,27,6.2,Greta Gerwig,Tom Hanks,120
Movie 5371,Action,2021,122,829,7.4,Christopher Nolan,Leonardo DiCaprio,179
Movie 5372,Horror,1994,21,875,5.1,Christopher Nolan,Emma Stone,145
Movie 5373,Horror,2016,252,991,7.8,Sofia Coppola,Natalie Portman,142
Movie 5374,Drama,1985,85,959,5.6,Denis Villeneuve,Meryl Streep,172
Movie 5375,Thriller,1983,94,813,6.6,Greta Gerwig,Robert Downey Jr.,106
Movie 5376,Action,2014,285,210,6.1,Denis Villeneuve,Meryl Streep,168
Movie 5377,Romance,1985,107,835,7.7,Martin Scorsese,Natalie Portman,89
Movie 5378,Romance,2019,237,287,8.8,Steven Spielberg,Denzel Washington,105
Movie 5379,Documentary,2017,49,795,4.7,Wes Anderson,Robert Downey Jr.,144
Movie 5380,Thriller,1981,230,725,6.0,Quentin Tarantino,Christian Bale,135
Movie 5381,Action,1983,108,264,8.1,Jordan Peele,Meryl Streep,83
Movie 5382,Drama,2022,31,386,8.2,Wes Anderson,Tom Hanks,121
Movie 5383,Animation,1989,18,239,6.6,Sofia Coppola,Natalie Portman,147
Movie 5384,Documentary,2006,15,626,9.2,Jordan Peele,Brad Pitt,107
Movie 5385,Drama,2005,49,52,8.3,Denis Villeneuve,Emma Stone,94
Movie 5386,Drama,2004,59,46,6.6,Sofia Coppola,Emma Stone,167
Movie 5387,Romance,1995,143,744,4.8,Wes Anderson,Emma Stone,78
Movie 5388,Documentary,1996,27,375,7.3,Christopher Nolan,Leonardo DiCaprio,77
Movie 5389,Thriller,2019,175,399,6.3,Christopher Nolan,Scarlett Johansson,108
Movie 5390,Drama,2005,214,913,8.7,Greta Gerwig,Robert Downey Jr.,172
Movie 5391,Drama,1999,232,893,7.4,Quentin Tarantino,Denzel Washington,79
Movie 5392,Sci-Fi,2015,70,702,5.2,Greta Gerwig,Emma Stone,106
Movie 5393,Horror,2022,21,726,4.8,Greta Gerwig,Tom Hanks,76
Movie 5394,Comedy,1986,235,735,3.8,Martin Scorsese,Robert Downey Jr.,115
Movie 5395,Thriller,2003,187,642,5.0,Christopher Nolan,Robert Downey Jr.,137
Movie 5396,Sci-Fi,2020,170,498,4.2,James Cameron,Brad Pitt,102
Movie 5397,Thriller,2000,25,769,5.6,Greta Gerwig,Emma Stone,82
Movie 5398,Documentary,1997,207,953,5.0,Jordan Peele,Natalie Portman,152
Movie 5399,Action,1981,66,434,7.0,Christopher Nolan,Emma Stone,132
Movie 5400,Horror,1997,241,365,7.9,Christopher Nolan,Robert Downey Jr.,123
Movie 5401,Horror,1999,71,997,5.1,Steven Spielberg,Scarlett Johansson,115
Movie 5402,Animation,1986,173,231,3.8,Denis Villeneuve,Robert Downey Jr.,134
Movie 5403,Animation,2012,196,702,3.6,Martin Scorsese,Meryl Streep,135
Movie 5404,Animation,2009,174,255,5.1,Wes Anderson,Leonardo DiCaprio,143
Movie 5405,Drama,1993,177,498,5.6,Steven Spielberg,Christian Bale,106
Movie 5406,Sci-Fi,2004,189,432,3.8,Greta Gerwig,Brad Pitt,137
Movie 5407,Animation,1989,138,369,8.3,Denis Villeneuve,Scarlett Johansson,75
Movie 5408,Animation,1980,290,309,7.5,Christopher Nolan,Emma Stone,106
Movie 5409,Sci-Fi,1997,264,387,4.5,Wes Anderson,Robert Downey Jr.,114
Movie 5410,Animation,2015,225,889,7.0,Quentin Tarantino,Meryl Streep,148
Movie 5411,Horror,2014,88,697,4.2,Wes Anderson,Tom Hanks,117
Movie 5412,Horror,2000,199,227,6.3,Martin Scorsese,Brad Pitt,116
Movie 5413,Drama,2014,294,322,5.5,Jordan Peele,Christian Bale,117
Movie 5414,Documentary,1992,105,72,6.7,Quentin Tarantino,Robert Downey Jr.,164
Movie 5415,Thriller,1990,90,685,7.6,Wes Anderson,Robert Downey Jr.,145
Movie 5416,Comedy,1986,294,101,5.0,James Cameron,Denzel Washington,118
Movie 5417,Comedy,2006,65,233,4.6,Jordan Peele,Meryl Streep,95
Movie 5418,Sci-Fi,1981,86,741,9.0,Sofia Coppola,Emma Stone,107
Movie 5419,Romance,2015,145,744,3.9,Wes Anderson,Tom Hanks,168
Movie 5420,Romance,2012,28,781,7.9,Martin Scorsese,Emma Stone,130
Movie 5421,Drama,1995,5,757,7.6,Denis Villeneuve,Christian Bale,141
Movie 5422,Thriller,1981,133,941,8.9,Wes Anderson,Denzel Washington,148
Movie 5423,Thriller,2001,127,560,7.7,Greta Gerwig,Christian Bale,130
Movie 5424,Drama,1983,113,195,5.2,Jordan Peele,Robert Downey Jr.,152
Movie 5425,Romance,1996,25,907,5.3,Quentin Tarantino,Leonardo DiCaprio,82
Movie 5426,Documentary,2012,31,635,8.3,Christopher Nolan,Meryl Streep,139
Movie 5427,Comedy,1989,284,53,5.8,Martin Scorsese,Emma Stone,77
Movie 5428,Thriller,2008,30,969,5.0,James Cameron,Leonardo DiCaprio,119
Movie 5429,Romance,1989,151,55,8.7,Quentin Tarantino,Emma Stone,107
Movie 5430,Romance,1985,115,696,5.8,Sofia Coppola,Tom Hanks,168
Movie 5431,Comedy,1991,237,401,5.2,Steven Spielberg,Robert Downey Jr.,94
Movie 5432,Horror,1983,130,400,7.4,Steven Spielberg,Scarlett Johansson,77
Movie 5433,Horror,2015,131,12,5.8,Denis Villeneuve,Scarlett Johansson,132
Movie 5434,Horror,1981,1,537,5.2,Sofia Coppola,Christian Bale,140
Movie 5435,Thriller,2015,79,222,4.9,Jordan Peele,Leonardo DiCaprio,76
Movie 5436,Animation,2002,243,881,4.9,Denis Villeneuve,Brad Pitt,85
Movie 5437,Horror,1986,234,106,6.0,Martin Scorsese,Scarlett Johansson,112
Movie 5438,Comedy,2023,182,195,7.8,Martin Scorsese,Tom Hanks,88
Movie 5439,Action,1980,288,498,7.8,Wes Anderson,Natalie Portman,157
Movie 5440,Romance,2019,136,743,4.5,Steven Spielberg,Leonardo DiCaprio,116
Movie 5441,Documentary,2005,5,22,8.1,Jordan Peele,Robert Downey Jr.,144
Movie 5442,Romance,2022,188,174,6.9,Greta Gerwig,Brad Pitt,118
Movie 5443,Sci-Fi,1980,220,178,5.5,Jordan Peele,Meryl Streep,132
Movie 5444,Documentary,2014,292,391,8.7,Denis Villeneuve,Scarlett Johansson,148
Movie 5445,Sci-Fi,2000,151,654,6.7,Christopher Nolan,Emma Stone,149
Movie 5446,Action,2006,192,374,8.0,James Cameron,Natalie Portman,96
Movie 5447,Comedy,1984,127,307,8.4,Martin Scorsese,Denzel Washington,160
Movie 5448,Comedy,1989,263,445,5.2,Steven Spielberg,Leonardo DiCaprio,140
Movie 5449,Action,2018,262,90,3.6,Quentin Tarantino,Meryl Streep,122
Movie 5450,Documentary,2012,173,233,3.5,Steven Spielberg,Brad Pitt,178
Movie 5451,Animation,2021,152,385,5.8,Steven Spielberg,Christian Bale,114
Movie 5452,Documentary,1983,235,217,5.7,Jordan Peele,Emma Stone,176
Movie 5453,Drama,2019,248,583,5.7,Christopher Nolan,Tom Hanks,77
Movie 5454,Animation,1986,7,777,5.7,Steven Spielberg,Natalie Portman,170
Movie 5455,Animation,2006,89,193,3.6,James Cameron,Brad Pitt,80
Movie 5456,Drama,2012,14,784,6.1,Greta Gerwig,Natalie Portman,143
Movie 5457,Comedy,1986,132,318,5.1,James Cameron,Robert Downey Jr.,116
Movie 5458,Sci-Fi,1982,256,18,8.4,Denis Villeneuve,Emma Stone,97
Movie 5459,Animation,2001,117,33,4.9,Denis Villeneuve,Robert Downey Jr.,169
Movie 5460,Action,2016,89,310,8.2,Quentin Tarantino,Natalie Portman,158
Movie 5461,Drama,1989,109,959,3.7,Denis Villeneuve,Tom Hanks,144
Movie 5462,Comedy,2019,116,311,6.8,Sofia Coppola,Tom Hanks,112
Movie 5463,Romance,1991,99,426,9.4,Martin Scorsese,Natalie Portman,136
Movie 5464,Drama,2009,219,382,3.6,Greta Gerwig,Leonardo DiCaprio,131
Movie 5465,Thriller,2008,38,602,4.3,Greta Gerwig,Natalie Portman,109
Movie 5466,Romance,2009,21,814,6.4,Denis Villeneuve,Brad Pitt,121
Movie 5467,Documentary,2022,203,263,7.1,Christopher Nolan,Tom Hanks,162
Movie 5468,Romance,1980,295,618,9.2,Martin Scorsese,Natalie Portman,162
Movie 5469,Horror,2011,273,902,4.4,James Cameron,Emma Stone,79
Movie 5470,Drama,1998,255,356,6.2,Christopher Nolan,Meryl Streep,171
Movie 5471,Action,1990,266,468,8.9,Greta Gerwig,Tom Hanks,109
Movie 5472,Animation,2000,270,625,4.0,Greta Gerwig,Emma Stone,140
Movie 5473,Sci-Fi,2013,106,894,8.3,Jordan Peele,Christian Bale,92
Movie 5474,Sci-Fi,2002,251,238,8.6,Jordan Peele,Scarlett Johansson,76
Movie 5475,Drama,1997,289,389,5.2,Quentin Tarantino,Robert Downey Jr.,132
Movie 5476,Romance,1993,113,764,8.0,Sofia Coppola,Emma Stone,147
Movie 5477,Thriller,2001,58,906,4.8,Christopher Nolan,Meryl Streep,84
Movie 5478,Action,2008,108,542,6.2,Christopher Nolan,Leonardo DiCaprio,125
Movie 5479,Romance,1995,183,606,6.0,Denis Villeneuve,Tom Hanks,170
Movie 5480,Animation,2004,58,120,7.6,Wes Anderson,Emma Stone,113
Movie 5481,Animation,2002,152,492,7.2,Jordan Peele,Meryl Streep,96
Movie 5482,Drama,2017,272,580,4.5,Steven Spielberg,Emma Stone,165
Movie 5483,Thriller,2004,57,399,5.7,Wes Anderson,Denzel Washington,90
Movie 5484,Documentary,2008,242,838,5.3,Martin Scorsese,Denzel Washington,93
Movie 5485,Sci-Fi,2015,209,210,4.6,Jordan Peele,Brad Pitt,139
Movie 5486,Animation,1983,70,556,3.6,Steven Spielberg,Brad Pitt,111
Movie 5487,Action,1985,271,163,9.2,Sofia Coppola,Denzel Washington,130
Movie 5488,Comedy,1986,72,856,6.5,James Cameron,Robert Downey Jr.,153
Movie 5489,Action,1990,283,827,9.5,Sofia Coppola,Scarlett Johansson,90
Movie 5490,Romance,2016,96,574,9.2,Wes Anderson,Meryl Streep,114
Movie 5491,Thriller,2016,283,350,8.7,Jordan Peele,Meryl Streep,89
Movie 5492,Romance,2001,262,374,5.9,Quentin Tarantino,Denzel Washington,112
Movie 5493,Thriller,2002,246,530,7.9,Christopher Nolan,Natalie Portman,158
Movie 5494,Animation,1991,10,897,7.4,Denis Villeneuve,Tom Hanks,86
Movie 5495,Drama,2021,118,588,3.7,Sofia Coppola,Natalie Portman,174
Movie 5496,Animation,1980,172,400,6.9,Sofia Coppola,Scarlett Johansson,81
Movie 5497,Animation,2003,279,241,6.2,Sofia Coppola,Robert Downey Jr.,120
Movie 5498,Sci-Fi,2012,235,844,8.3,Denis Villeneuve,Meryl Streep,143
Movie 5499,Comedy,2008,8,469,6.2,Jordan Peele,Christian Bale,130
Movie 5500,Documentary,2005,157,420,7.8,Greta Gerwig,Brad Pitt,92
Movie 5501,Drama,2002,90,280,4.2,Quentin Tarantino,Robert Downey Jr.,103
Movie 5502,Drama,2023,112,606,7.6,Quentin Tarantino,Scarlett Johansson,135
Movie 5503,Sci-Fi,1981,2,42,4.8,Martin Scorsese,Leonardo DiCaprio,151
Movie 5504,Animation,1994,9,198,7.2,Martin Scorsese,Natalie Portman,130
Movie 5505,Horror,2010,141,230,7.4,Quentin Tarantino,Christian Bale,154
Movie 5506,Action,1990,279,890,7.0,Christopher Nolan,Tom Hanks,120
Movie 5507,Thriller,2014,153,165,4.7,Greta Gerwig,Meryl Streep,120
Movie 5508,Comedy,1980,285,758,3.9,Sofia Coppola,Scarlett Johansson,109
Movie 5509,Thriller,2002,236,248,7.0,James Cameron,Robert Downey Jr.,139
Movie 5510,Horror,2021,184,770,4.7,Greta Gerwig,Tom Hanks,77
Movie 5511,Documentary,1995,111,560,3.6,Sofia Coppola,Natalie Portman,89
Movie 5512,Animation,1992,212,234,4.9,Denis Villeneuve,Natalie Portman,81
Movie 5513,Documentary,1981,77,984,9.0,Christopher Nolan,Robert Downey Jr.,134
Movie 5514,Action,1983,78,869,7.2,James Cameron,Brad Pitt,158
Movie 5515,Action,1992,243,484,4.1,Wes Anderson,Scarlett Johansson,121
Movie 5516,Animation,2008,278,267,6.5,Quentin Tarantino,Brad Pitt,108
Movie 5517,Comedy,2013,188,497,6.1,Jordan Peele,Scarlett Johansson,144
Movie 5518,Romance,1998,252,548,8.8,Sofia Coppola,Emma Stone,123
Movie 5519,Animation,2011,17,260,5.1,James Cameron,Emma Stone,164
Movie 5520,Documentary,2004,210,958,8.0,Jordan Peele,Christian Bale,143
Movie 5521,Documentary,1991,44,162,5.2,Greta Gerwig,Meryl Streep,83
Movie 5522,Documentary,2001,86,978,8.7,Martin Scorsese,Christian Bale,150
Movie 5523,Romance,2002,273,764,7.1,James Cameron,Denzel Washington,144
Movie 5524,Romance,2008,117,511,6.1,Greta Gerwig,Leonardo DiCaprio,97
Movie 5525,Documentary,1987,284,535,5.1,Denis Villeneuve,Emma Stone,109
Movie 5526,Romance,2021,131,963,3.7,Greta Gerwig,Scarlett Johansson,153
Movie 5527,Comedy,2000,214,21,5.7,Sofia Coppola,Denzel Washington,141
Movie 5528,Horror,2000,202,475,3.6,Steven Spielberg,Robert Downey Jr.,105
Movie 5529,Drama,2009,102,693,6.5,Martin Scorsese,Emma Stone,168
Movie 5530,Action,2014,289,6,4.1,Steven Spielberg,Scarlett Johansson,113
Movie 5531,Romance,2005,70,179,6.8,James Cameron,Emma Stone,171
Movie 5532,Action,1985,25,886,4.7,Quentin Tarantino,Meryl Streep,138
Movie 5533,Action,1989,88,286,7.2,Sofia Coppola,Brad Pitt,103
Movie 5534,Documentary,1983,228,22,8.5,Denis Villeneuve,Leonardo DiCaprio,177
Movie 5535,Romance,2019,195,661,6.7,Steven Spielberg,Denzel Washington,135
Movie 5536,Animation,2009,218,932,6.1,Greta Gerwig,Denzel Washington,134
Movie 5537,Drama,2005,119,358,8.6,James Cameron,Tom Hanks,155
Movie 5538,Horror,1996,101,848,9.0,Steven Spielberg,Tom Hanks,101
Movie 5539,Sci-Fi,1993,67,663,5.7,James Cameron,Scarlett Johansson,75
Movie 5540,Sci-Fi,1999,289,817,8.6,Martin Scorsese,Scarlett Johansson,115
Movie 5541,Animation,1990,225,789,8.2,Martin Scorsese,Meryl Streep,84
Movie 5542,Comedy,2010,252,149,5.6,Jordan Peele,Christian Bale,158
Movie 5543,Documentary,1996,59,317,8.8,Greta Gerwig,Brad Pitt,137
Movie 5544,Drama,1995,20,204,5.2,Christopher Nolan,Denzel Washington,118
Movie 5545,Drama,1989,34,974,4.5,James Cameron,Robert Downey Jr.,142
Movie 5546,Thriller,2002,106,766,9.4,Quentin Tarantino,Leonardo DiCaprio,132
Movie 5547,Animation,2011,103,371,4.5,Steven Spielberg,Emma Stone,108
Movie 5548,Thriller,2023,53,427,6.0,Wes Anderson,Brad Pitt,104
Movie 5549,Sci-Fi,1991,175,715,6.7,Christopher Nolan,Scarlett Johansson,155
Movie 5550,Sci-Fi,2015,191,682,6.5,Jordan Peele,Denzel Washington,153
Movie 5551,Animation,2009,142,46,6.9,Martin Scorsese,Leonardo DiCaprio,82
Movie 5552,Documentary,1980,247,833,6.9,Denis Villeneuve,Scarlett Johansson,114
Movie 5553,Comedy,1991,292,757,8.1,Martin Scorsese,Emma Stone,102
Movie 5554,Horror,1999,109,292,7.8,Steven Spielberg,Natalie Portman,75
Movie 5555,Documentary,2000,228,40,9.4,Greta Gerwig,Leonardo DiCaprio,87
Movie 5556,Documentary,1987,188,524,4.7,Quentin Tarantino,Meryl Streep,109
Movie 5557,Romance,2010,220,970,4.5,Jordan Peele,Christian Bale,90
Movie 5558,Comedy,1999,225,122,5.6,Wes Anderson,Denzel Washington,126
Movie 5559,Horror,1996,12,789,4.4,James Cameron,Emma Stone,100
Movie 5560,Animation,2020,46,807,6.8,Wes Anderson,Emma Stone,128
Movie 5561,Thriller,2020,38,679,7.7,Wes Anderson,Denzel Washington,87
Movie 5562,Animation,1981,47,202,6.3,Martin Scorsese,Leonardo DiCaprio,132
Movie 5563,Romance,2019,121,432,8.5,Jordan Peele,Meryl Streep,145
Movie 5564,Drama,1998,35,5,4.5,Denis Villeneuve,Meryl Streep,164
Movie 5565,Sci-Fi,2014,282,799,6.1,James Cameron,Scarlett Johansson,124
Movie 5566,Romance,2008,19,239,4.4,Christopher Nolan,Robert Downey Jr.,137
Movie 5567,Documentary,2015,120,178,4.8,Steven Spielberg,Robert Downey Jr.,129
Movie 5568,Horror,1987,75,968,5.1,Quentin Tarantino,Natalie Portman,94
Movie 5569,Thriller,2004,183,532,6.2,Steven Spielberg,Brad Pitt,146
Movie 5570,Romance,1999,113,378,8.1,Denis Villeneuve,Brad Pitt,90
Movie 5571,Romance,2016,242,335,3.6,Jordan Peele,Denzel Washington,84
Movie 5572,Horror,1986,1,462,4.3,Steven Spielberg,Leonardo DiCaprio,139
Movie 5573,Horror,1988,219,46,4.2,Greta Gerwig,Natalie Portman,95
Movie 5574,Sci-Fi,2019,70,514,6.8,Quentin Tarantino,Christian Bale,115
Movie 5575,Animation,2019,65,246,5.8,Greta Gerwig,Scarlett Johansson,157
Movie 5576,Horror,2011,221,332,7.7,Jordan Peele,Brad Pitt,160
Movie 5577,Sci-Fi,1994,34,375,8.1,Wes Anderson,Brad Pitt,84
Movie 5578,Animation,1988,11,726,4.8,Quentin Tarantino,Meryl Streep,130
Movie 5579,Documentary,1998,3,125,5.9,Wes Anderson,Natalie Portman,158
